region,date,cases,7_day_rolling_cases,7_day_average_hospitalised,7_day_average_ICU,7_day_average_cases
QLD,2023-02-12,463.0,537.0,187.0,7.0,537.0
SA,2023-02-12,33.0,197.0,57.0,4.0,197.0
VIC,2023-02-12,429.0,485.0,108.0,8.0,485.0
NT,2023-02-12,7.0,18.0,15.0,0.0,18.0
AUS,2023-02-12,1992.0,2540.0,,,
TAS,2023-02-12,41.0,55.0,18.0,1.0,55.0
WA,2023-02-12,233.0,294.0,121.0,2.0,294.0
ACT,2023-02-13,73.0,65.0,8.0,0.0,65.0
TAS,2023-02-13,54.0,56.0,19.0,0.0,56.0
VIC,2023-02-13,554.0,484.0,106.0,8.0,484.0
NSW,2023-02-13,738.0,878.0,948.0,23.0,878.0
WA,2023-02-13,366.0,299.0,117.0,2.0,299.0
QLD,2023-02-13,597.0,536.0,191.0,6.0,536.0
SA,2023-02-13,528.0,228.0,54.0,4.0,228.0
AUS,2023-02-13,2933.0,2561.0,,,
NT,2023-02-13,23.0,17.0,14.0,0.0,17.0
AUS,2023-02-14,2982.0,2587.0,,,
TAS,2023-02-14,79.0,57.0,20.0,0.0,57.0
ACT,2023-02-14,95.0,67.0,8.0,0.0,67.0
NT,2023-02-14,11.0,15.0,13.0,0.0,15.0
NSW,2023-02-14,1079.0,898.0,923.0,24.0,898.0
SA,2023-02-14,301.0,240.0,51.0,4.0,240.0
VIC,2023-02-14,477.0,482.0,107.0,9.0,482.0
QLD,2023-02-14,568.0,525.0,196.0,6.0,525.0
WA,2023-02-14,372.0,303.0,113.0,3.0,303.0
AUS,2023-02-15,2840.0,2547.0,,,
NT,2023-02-15,19.0,15.0,13.0,0.0,15.0
SA,2023-02-15,262.0,239.0,50.0,4.0,239.0
TAS,2023-02-15,138.0,67.0,22.0,0.0,67.0
VIC,2023-02-15,450.0,480.0,108.0,9.0,480.0
ACT,2023-02-15,82.0,70.0,8.0,0.0,70.0
NSW,2023-02-15,971.0,857.0,903.0,24.0,857.0
QLD,2023-02-15,571.0,517.0,201.0,6.0,517.0
WA,2023-02-15,347.0,302.0,109.0,3.0,302.0
WA,2023-02-16,303.0,298.0,106.0,3.0,298.0
AUS,2023-02-16,2632.0,2532.0,,,
TAS,2023-02-16,69.0,67.0,25.0,0.0,67.0
QLD,2023-02-16,526.0,524.0,205.0,5.0,524.0
NSW,2023-02-16,982.0,862.0,885.0,24.0,862.0
VIC,2023-02-16,422.0,452.0,106.0,8.0,452.0
SA,2023-02-16,262.0,245.0,48.0,5.0,245.0
ACT,2023-02-16,58.0,70.0,8.0,0.0,70.0
NT,2023-02-16,10.0,14.0,12.0,0.0,14.0
SA,2023-02-17,257.0,247.0,46.0,5.0,247.0
QLD,2023-02-17,437.0,506.0,205.0,5.0,506.0
WA,2023-02-17,287.0,301.0,104.0,3.0,301.0
ACT,2023-02-17,89.0,73.0,9.0,0.0,73.0
NSW,2023-02-17,813.0,865.0,872.0,25.0,865.0
AUS,2023-02-17,2488.0,2534.0,,,
TAS,2023-02-17,37.0,65.0,27.0,0.0,65.0
VIC,2023-02-17,557.0,464.0,108.0,8.0,464.0
NT,2023-02-17,11.0,14.0,11.0,1.0,14.0
TAS,2023-02-18,54.0,67.0,29.0,0.0,67.0
VIC,2023-02-18,307.0,457.0,107.0,7.0,457.0
NT,2023-02-18,8.0,13.0,10.0,0.0,13.0
ACT,2023-02-18,52.0,71.0,9.0,0.0,71.0
NSW,2023-02-18,688.0,858.0,872.0,25.0,858.0
AUS,2023-02-18,1925.0,2542.0,,,
SA,2023-02-18,218.0,266.0,44.0,5.0,266.0
WA,2023-02-18,233.0,306.0,102.0,3.0,306.0
QLD,2023-02-18,365.0,504.0,205.0,5.0,504.0
QLD,2023-02-19,419.0,498.0,201.0,5.0,498.0
VIC,2023-02-19,366.0,448.0,107.0,7.0,448.0
SA,2023-02-19,184.0,287.0,42.0,4.0,287.0
WA,2023-02-19,301.0,316.0,98.0,3.0,316.0
ACT,2023-02-19,55.0,72.0,8.0,0.0,72.0
NSW,2023-02-19,688.0,851.0,872.0,25.0,851.0
NT,2023-02-19,16.0,14.0,9.0,0.0,14.0
AUS,2023-02-19,2081.0,2554.0,,,
TAS,2023-02-19,52.0,69.0,29.0,0.0,69.0
TAS,2023-02-20,94.0,75.0,29.0,0.0,75.0
ACT,2023-02-20,82.0,73.0,8.0,0.0,73.0
SA,2023-02-20,268.0,250.0,41.0,4.0,250.0
QLD,2023-02-20,605.0,499.0,203.0,6.0,499.0
NT,2023-02-20,19.0,13.0,9.0,0.0,13.0
WA,2023-02-20,410.0,322.0,95.0,2.0,322.0
NSW,2023-02-20,688.0,844.0,855.0,25.0,844.0
VIC,2023-02-20,517.0,442.0,106.0,6.0,442.0
AUS,2023-02-20,2683.0,2519.0,,,
TAS,2023-02-21,89.0,76.0,28.0,0.0,76.0
NT,2023-02-21,19.0,15.0,8.0,0.0,15.0
NSW,2023-02-21,1714.0,935.0,839.0,24.0,935.0
QLD,2023-02-21,597.0,503.0,207.0,6.0,503.0
VIC,2023-02-21,463.0,440.0,103.0,5.0,440.0
WA,2023-02-21,394.0,325.0,93.0,2.0,325.0
SA,2023-02-21,310.0,252.0,42.0,4.0,252.0
AUS,2023-02-21,3679.0,2618.0,,,
ACT,2023-02-21,93.0,73.0,8.0,0.0,73.0
ACT,2023-02-22,79.0,73.0,8.0,0.0,73.0
VIC,2023-02-22,423.0,436.0,102.0,5.0,436.0
SA,2023-02-22,285.0,255.0,44.0,3.0,255.0
QLD,2023-02-22,579.0,504.0,214.0,7.0,504.0
WA,2023-02-22,343.0,324.0,90.0,2.0,324.0
AUS,2023-02-22,2823.0,2616.0,,,
NSW,2023-02-22,1024.0,942.0,831.0,23.0,942.0
TAS,2023-02-22,74.0,67.0,28.0,0.0,67.0
NT,2023-02-22,16.0,14.0,7.0,1.0,14.0
NT,2023-02-23,17.0,15.0,7.0,1.0,15.0
VIC,2023-02-23,421.0,436.0,101.0,5.0,436.0
AUS,2023-02-23,2712.0,2627.0,,,
WA,2023-02-23,310.0,325.0,87.0,2.0,325.0
NSW,2023-02-23,935.0,936.0,826.0,22.0,936.0
ACT,2023-02-23,75.0,75.0,8.0,0.0,75.0
SA,2023-02-23,263.0,255.0,45.0,3.0,255.0
QLD,2023-02-23,602.0,515.0,223.0,7.0,515.0
TAS,2023-02-23,89.0,70.0,29.0,0.0,70.0
QLD,2023-02-24,530.0,528.0,223.0,7.0,528.0
AUS,2023-02-24,2498.0,2629.0,,,
VIC,2023-02-24,383.0,411.0,99.0,5.0,411.0
ACT,2023-02-24,48.0,69.0,8.0,0.0,69.0
SA,2023-02-24,202.0,247.0,45.0,2.0,247.0
NSW,2023-02-24,987.0,961.0,819.0,20.0,961.0
WA,2023-02-24,262.0,322.0,84.0,2.0,322.0
NT,2023-02-24,8.0,15.0,7.0,0.0,15.0
TAS,2023-02-24,78.0,76.0,30.0,1.0,76.0
ACT,2023-02-25,50.0,69.0,8.0,0.0,69.0
NT,2023-02-25,8.0,15.0,7.0,0.0,15.0
SA,2023-02-25,176.0,241.0,45.0,2.0,241.0
AUS,2023-02-25,2034.0,2644.0,,,
TAS,2023-02-25,67.0,78.0,31.0,1.0,78.0
QLD,2023-02-25,379.0,530.0,223.0,7.0,530.0
WA,2023-02-25,243.0,323.0,81.0,2.0,323.0
VIC,2023-02-25,301.0,411.0,100.0,5.0,411.0
NSW,2023-02-25,810.0,978.0,819.0,20.0,978.0
ACT,2023-02-26,59.0,69.0,9.0,0.0,69.0
WA,2023-02-26,249.0,316.0,79.0,2.0,316.0
NT,2023-02-26,9.0,14.0,7.0,0.0,14.0
SA,2023-02-26,204.0,244.0,44.0,2.0,244.0
TAS,2023-02-26,74.0,81.0,33.0,1.0,81.0
VIC,2023-02-26,331.0,406.0,101.0,5.0,406.0
NSW,2023-02-26,810.0,995.0,819.0,20.0,995.0
AUS,2023-02-26,2132.0,2652.0,,,
QLD,2023-02-26,396.0,527.0,243.0,7.0,527.0
TAS,2023-02-27,107.0,83.0,37.0,1.0,83.0
AUS,2023-02-27,2986.0,2695.0,,,
NSW,2023-02-27,811.0,1013.0,817.0,20.0,1013.0
VIC,2023-02-27,630.0,422.0,101.0,4.0,422.0
QLD,2023-02-27,596.0,526.0,258.0,7.0,526.0
ACT,2023-02-27,85.0,70.0,11.0,0.0,70.0
SA,2023-02-27,288.0,247.0,45.0,3.0,247.0
WA,2023-02-27,449.0,321.0,76.0,2.0,321.0
NT,2023-02-27,20.0,14.0,7.0,1.0,14.0
NSW,2023-02-28,1317.0,956.0,819.0,20.0,956.0
ACT,2023-02-28,118.0,73.0,11.0,0.0,73.0
WA,2023-02-28,436.0,327.0,74.0,2.0,327.0
VIC,2023-02-28,492.0,426.0,102.0,4.0,426.0
TAS,2023-02-28,91.0,83.0,41.0,1.0,83.0
NT,2023-02-28,12.0,13.0,6.0,1.0,13.0
QLD,2023-02-28,617.0,528.0,267.0,7.0,528.0
SA,2023-02-28,255.0,239.0,43.0,3.0,239.0
AUS,2023-02-28,3338.0,2646.0,,,
SA,2023-03-01,313.0,243.0,41.0,3.0,243.0
VIC,2023-03-01,463.0,432.0,102.0,4.0,432.0
AUS,2023-03-01,2989.0,2670.0,,,
TAS,2023-03-01,78.0,83.0,42.0,1.0,83.0
WA,2023-03-01,410.0,337.0,73.0,2.0,337.0
QLD,2023-03-01,407.0,504.0,268.0,7.0,504.0
ACT,2023-03-01,68.0,72.0,12.0,0.0,72.0
NSW,2023-03-01,1234.0,986.0,818.0,19.0,986.0
NT,2023-03-01,16.0,13.0,6.0,1.0,13.0
SA,2023-03-02,261.0,243.0,39.0,2.0,243.0
ACT,2023-03-02,63.0,70.0,12.0,0.0,70.0
AUS,2023-03-02,2594.0,2653.0,,,
VIC,2023-03-02,450.0,436.0,102.0,3.0,436.0
WA,2023-03-02,341.0,341.0,72.0,2.0,341.0
QLD,2023-03-02,149.0,439.0,267.0,6.0,439.0
TAS,2023-03-02,113.0,87.0,42.0,1.0,87.0
NT,2023-03-02,19.0,13.0,6.0,1.0,13.0
NSW,2023-03-02,1198.0,1024.0,815.0,20.0,1024.0
NSW,2023-03-03,1014.0,1028.0,810.0,20.0,1028.0
ACT,2023-03-03,37.0,69.0,11.0,0.0,69.0
WA,2023-03-03,303.0,347.0,72.0,1.0,347.0
AUS,2023-03-03,2417.0,2641.0,,,
TAS,2023-03-03,63.0,85.0,42.0,1.0,85.0
NT,2023-03-03,18.0,15.0,5.0,1.0,15.0
SA,2023-03-03,211.0,244.0,38.0,2.0,244.0
VIC,2023-03-03,399.0,438.0,101.0,2.0,438.0
QLD,2023-03-03,372.0,417.0,262.0,6.0,417.0
AUS,2023-03-04,1945.0,2629.0,,,
WA,2023-03-04,237.0,346.0,71.0,1.0,346.0
NT,2023-03-04,7.0,14.0,5.0,0.0,14.0
TAS,2023-03-04,54.0,83.0,41.0,1.0,83.0
VIC,2023-03-04,331.0,442.0,99.0,2.0,442.0
NSW,2023-03-04,858.0,1035.0,810.0,20.0,1035.0
QLD,2023-03-04,216.0,393.0,261.0,7.0,393.0
SA,2023-03-04,191.0,246.0,38.0,2.0,246.0
ACT,2023-03-04,51.0,69.0,11.0,0.0,69.0
WA,2023-03-05,218.0,342.0,69.0,1.0,342.0
TAS,2023-03-05,77.0,83.0,39.0,1.0,83.0
NT,2023-03-05,4.0,14.0,4.0,0.0,14.0
QLD,2023-03-05,184.0,363.0,257.0,7.0,363.0
AUS,2023-03-05,2003.0,2610.0,,,
SA,2023-03-05,199.0,245.0,39.0,2.0,245.0
VIC,2023-03-05,415.0,454.0,95.0,2.0,454.0
ACT,2023-03-05,48.0,67.0,10.0,0.0,67.0
NSW,2023-03-05,858.0,1041.0,810.0,20.0,1041.0
WA,2023-03-06,300.0,321.0,67.0,1.0,321.0
QLD,2023-03-06,1512.0,494.0,251.0,7.0,494.0
ACT,2023-03-06,33.0,60.0,9.0,0.0,60.0
VIC,2023-03-06,605.0,451.0,93.0,2.0,451.0
SA,2023-03-06,326.0,251.0,39.0,2.0,251.0
AUS,2023-03-06,3760.0,2721.0,,,
NSW,2023-03-06,859.0,1048.0,808.0,19.0,1048.0
NT,2023-03-06,15.0,13.0,4.0,0.0,13.0
TAS,2023-03-06,110.0,84.0,38.0,1.0,84.0
VIC,2023-03-07,598.0,466.0,93.0,2.0,466.0
WA,2023-03-07,456.0,324.0,66.0,0.0,324.0
SA,2023-03-07,288.0,256.0,39.0,2.0,256.0
AUS,2023-03-07,3630.0,2763.0,,,
ACT,2023-03-07,99.0,57.0,8.0,0.0,57.0
TAS,2023-03-07,135.0,90.0,36.0,1.0,90.0
NSW,2023-03-07,1449.0,1067.0,805.0,19.0,1067.0
NT,2023-03-07,16.0,14.0,3.0,0.0,14.0
QLD,2023-03-07,589.0,490.0,248.0,7.0,490.0
AUS,2023-03-08,3501.0,2836.0,,,
NT,2023-03-08,9.0,13.0,3.0,0.0,13.0
SA,2023-03-08,246.0,246.0,40.0,2.0,246.0
NSW,2023-03-08,1622.0,1123.0,804.0,19.0,1123.0
TAS,2023-03-08,89.0,92.0,35.0,1.0,92.0
WA,2023-03-08,421.0,325.0,65.0,1.0,325.0
ACT,2023-03-08,63.0,56.0,8.0,0.0,56.0
VIC,2023-03-08,526.0,475.0,93.0,1.0,475.0
QLD,2023-03-08,525.0,507.0,249.0,7.0,507.0
NT,2023-03-09,19.0,13.0,2.0,0.0,13.0
ACT,2023-03-09,64.0,56.0,7.0,0.0,56.0
WA,2023-03-09,620.0,365.0,64.0,1.0,365.0
TAS,2023-03-09,87.0,88.0,32.0,1.0,88.0
AUS,2023-03-09,3468.0,2961.0,,,
VIC,2023-03-09,703.0,511.0,94.0,2.0,511.0
NSW,2023-03-09,1239.0,1128.0,806.0,19.0,1128.0
QLD,2023-03-09,482.0,554.0,252.0,8.0,554.0
SA,2023-03-09,254.0,245.0,41.0,3.0,245.0
SA,2023-03-10,281.0,255.0,42.0,3.0,255.0
ACT,2023-03-10,57.0,59.0,7.0,0.0,59.0
QLD,2023-03-10,421.0,561.0,253.0,8.0,561.0
WA,2023-03-10,352.0,372.0,60.0,1.0,372.0
VIC,2023-03-10,487.0,524.0,95.0,2.0,524.0
TAS,2023-03-10,99.0,93.0,31.0,1.0,93.0
NSW,2023-03-10,1289.0,1168.0,810.0,18.0,1168.0
AUS,2023-03-10,3001.0,3044.0,,,
NT,2023-03-10,15.0,12.0,2.0,0.0,12.0
NT,2023-03-11,12.0,13.0,2.0,0.0,13.0
WA,2023-03-11,257.0,375.0,56.0,1.0,375.0
AUS,2023-03-11,2460.0,3118.0,,,
SA,2023-03-11,224.0,260.0,42.0,3.0,260.0
NSW,2023-03-11,1154.0,1210.0,810.0,18.0,1210.0
ACT,2023-03-11,33.0,57.0,6.0,0.0,57.0
TAS,2023-03-11,47.0,92.0,31.0,1.0,92.0
VIC,2023-03-11,403.0,534.0,99.0,2.0,534.0
QLD,2023-03-11,330.0,578.0,254.0,8.0,578.0
SA,2023-03-12,246.0,266.0,43.0,4.0,266.0
TAS,2023-03-12,95.0,95.0,30.0,1.0,95.0
NT,2023-03-12,11.0,14.0,1.0,0.0,14.0
WA,2023-03-12,296.0,386.0,52.0,1.0,386.0
ACT,2023-03-12,47.0,57.0,6.0,0.0,57.0
AUS,2023-03-12,2537.0,3194.0,,,
QLD,2023-03-12,327.0,598.0,253.0,8.0,598.0
VIC,2023-03-12,361.0,526.0,104.0,3.0,526.0
NSW,2023-03-12,1154.0,1252.0,810.0,18.0,1252.0
VIC,2023-03-13,505.0,512.0,110.0,2.0,512.0
WA,2023-03-13,449.0,407.0,48.0,1.0,407.0
TAS,2023-03-13,86.0,91.0,29.0,1.0,91.0
SA,2023-03-13,349.0,270.0,44.0,4.0,270.0
AUS,2023-03-13,3135.0,3105.0,,,
NT,2023-03-13,17.0,14.0,1.0,0.0,14.0
QLD,2023-03-13,522.0,457.0,253.0,7.0,457.0
NSW,2023-03-13,1155.0,1295.0,812.0,17.0,1295.0
ACT,2023-03-13,52.0,59.0,7.0,0.0,59.0
TAS,2023-03-14,137.0,91.0,28.0,1.0,91.0
NSW,2023-03-14,1527.0,1306.0,815.0,15.0,1306.0
WA,2023-03-14,432.0,404.0,47.0,1.0,404.0
VIC,2023-03-14,801.0,541.0,112.0,3.0,541.0
SA,2023-03-14,464.0,295.0,46.0,5.0,295.0
AUS,2023-03-14,4053.0,3165.0,,,
ACT,2023-03-14,121.0,62.0,7.0,0.0,62.0
NT,2023-03-14,24.0,15.0,1.0,0.0,15.0
QLD,2023-03-14,547.0,451.0,252.0,6.0,451.0
NSW,2023-03-15,1400.0,1274.0,815.0,14.0,1274.0
ACT,2023-03-15,114.0,70.0,8.0,0.0,70.0
AUS,2023-03-15,3670.0,3189.0,,,
SA,2023-03-15,413.0,319.0,49.0,5.0,319.0
TAS,2023-03-15,124.0,96.0,27.0,1.0,96.0
WA,2023-03-15,433.0,406.0,47.0,1.0,406.0
QLD,2023-03-15,469.0,443.0,250.0,6.0,443.0
NT,2023-03-15,19.0,17.0,1.0,0.0,17.0
VIC,2023-03-15,698.0,565.0,113.0,4.0,565.0
NSW,2023-03-16,1228.0,1272.0,820.0,12.0,1272.0
SA,2023-03-16,383.0,337.0,51.0,5.0,337.0
AUS,2023-03-16,3457.0,3188.0,,,
NT,2023-03-16,72.0,24.0,2.0,0.0,24.0
TAS,2023-03-16,122.0,101.0,28.0,0.0,101.0
QLD,2023-03-16,501.0,445.0,246.0,5.0,445.0
WA,2023-03-16,404.0,375.0,46.0,1.0,375.0
ACT,2023-03-16,92.0,74.0,10.0,0.0,74.0
VIC,2023-03-16,655.0,559.0,116.0,5.0,559.0
VIC,2023-03-17,625.0,578.0,119.0,5.0,578.0
NT,2023-03-17,12.0,24.0,2.0,0.0,24.0
QLD,2023-03-17,416.0,445.0,241.0,5.0,445.0
WA,2023-03-17,352.0,375.0,48.0,1.0,375.0
TAS,2023-03-17,85.0,99.0,27.0,0.0,99.0
AUS,2023-03-17,3026.0,3191.0,,,
SA,2023-03-17,349.0,347.0,54.0,5.0,347.0
NSW,2023-03-17,1123.0,1249.0,827.0,13.0,1249.0
ACT,2023-03-17,64.0,75.0,11.0,0.0,75.0
TAS,2023-03-18,85.0,105.0,25.0,0.0,105.0
NT,2023-03-18,8.0,23.0,2.0,0.0,23.0
NSW,2023-03-18,1045.0,1233.0,827.0,13.0,1233.0
VIC,2023-03-18,487.0,590.0,121.0,7.0,590.0
AUS,2023-03-18,2622.0,3214.0,,,
QLD,2023-03-18,343.0,446.0,235.0,5.0,446.0
SA,2023-03-18,301.0,358.0,57.0,5.0,358.0
ACT,2023-03-18,59.0,78.0,12.0,0.0,78.0
WA,2023-03-18,294.0,380.0,52.0,1.0,380.0
NT,2023-03-19,5.0,22.0,2.0,0.0,22.0
VIC,2023-03-19,497.0,610.0,121.0,7.0,610.0
TAS,2023-03-19,98.0,105.0,24.0,0.0,105.0
QLD,2023-03-19,343.0,449.0,228.0,4.0,449.0
ACT,2023-03-19,64.0,81.0,13.0,0.0,81.0
WA,2023-03-19,283.0,378.0,55.0,1.0,378.0
SA,2023-03-19,392.0,379.0,59.0,5.0,379.0
NSW,2023-03-19,1045.0,1218.0,827.0,13.0,1218.0
AUS,2023-03-19,2727.0,3241.0,,,
SA,2023-03-20,473.0,396.0,61.0,5.0,396.0
NT,2023-03-20,22.0,23.0,3.0,0.0,23.0
QLD,2023-03-20,615.0,462.0,218.0,4.0,462.0
ACT,2023-03-20,89.0,86.0,14.0,0.0,86.0
VIC,2023-03-20,764.0,647.0,127.0,8.0,647.0
AUS,2023-03-20,3634.0,3313.0,,,
WA,2023-03-20,514.0,387.0,59.0,1.0,387.0
TAS,2023-03-20,111.0,109.0,23.0,0.0,109.0
NSW,2023-03-20,1046.0,1202.0,839.0,14.0,1202.0
VIC,2023-03-21,732.0,637.0,135.0,9.0,637.0
NT,2023-03-21,19.0,22.0,3.0,0.0,22.0
SA,2023-03-21,502.0,402.0,62.0,4.0,402.0
QLD,2023-03-21,572.0,466.0,207.0,5.0,466.0
AUS,2023-03-21,4046.0,3312.0,,,
NSW,2023-03-21,1493.0,1197.0,852.0,16.0,1197.0
TAS,2023-03-21,127.0,107.0,23.0,0.0,107.0
ACT,2023-03-21,95.0,82.0,14.0,1.0,82.0
WA,2023-03-21,506.0,398.0,61.0,1.0,398.0
TAS,2023-03-22,135.0,109.0,23.0,0.0,109.0
SA,2023-03-22,422.0,403.0,63.0,4.0,403.0
NT,2023-03-22,22.0,23.0,4.0,0.0,23.0
NSW,2023-03-22,1405.0,1198.0,861.0,17.0,1198.0
AUS,2023-03-22,3776.0,3327.0,,,
WA,2023-03-22,472.0,404.0,61.0,1.0,404.0
QLD,2023-03-22,546.0,477.0,198.0,4.0,477.0
ACT,2023-03-22,68.0,76.0,15.0,1.0,76.0
VIC,2023-03-22,706.0,638.0,144.0,10.0,638.0
AUS,2023-03-23,4010.0,3406.0,,,
QLD,2023-03-23,531.0,481.0,188.0,4.0,481.0
SA,2023-03-23,445.0,412.0,65.0,5.0,412.0
TAS,2023-03-23,108.0,107.0,24.0,0.0,107.0
NT,2023-03-23,21.0,16.0,3.0,0.0,16.0
WA,2023-03-23,750.0,453.0,62.0,1.0,453.0
NSW,2023-03-23,1409.0,1224.0,869.0,17.0,1224.0
VIC,2023-03-23,670.0,640.0,154.0,10.0,640.0
ACT,2023-03-23,76.0,74.0,15.0,1.0,74.0
NT,2023-03-24,36.0,19.0,4.0,0.0,19.0
TAS,2023-03-24,105.0,110.0,25.0,0.0,110.0
NSW,2023-03-24,1339.0,1255.0,874.0,16.0,1255.0
AUS,2023-03-24,3433.0,3464.0,,,
VIC,2023-03-24,583.0,634.0,158.0,10.0,634.0
QLD,2023-03-24,502.0,493.0,181.0,4.0,493.0
ACT,2023-03-24,68.0,74.0,15.0,1.0,74.0
SA,2023-03-24,390.0,418.0,67.0,5.0,418.0
WA,2023-03-24,410.0,461.0,62.0,1.0,461.0
NSW,2023-03-25,1223.0,1280.0,874.0,16.0,1280.0
VIC,2023-03-25,488.0,634.0,164.0,10.0,634.0
QLD,2023-03-25,384.0,499.0,175.0,3.0,499.0
SA,2023-03-25,268.0,413.0,70.0,5.0,413.0
AUS,2023-03-25,2868.0,3499.0,,,
TAS,2023-03-25,98.0,112.0,28.0,0.0,112.0
ACT,2023-03-25,58.0,74.0,15.0,2.0,74.0
WA,2023-03-25,327.0,466.0,62.0,1.0,466.0
NT,2023-03-25,22.0,21.0,5.0,0.0,21.0
QLD,2023-03-26,452.0,515.0,170.0,3.0,515.0
NSW,2023-03-26,1223.0,1305.0,874.0,16.0,1305.0
NT,2023-03-26,21.0,23.0,7.0,0.0,23.0
ACT,2023-03-26,44.0,71.0,16.0,2.0,71.0
TAS,2023-03-26,80.0,109.0,30.0,0.0,109.0
AUS,2023-03-26,3177.0,3563.0,,,
SA,2023-03-26,345.0,406.0,74.0,5.0,406.0
WA,2023-03-26,375.0,479.0,64.0,1.0,479.0
VIC,2023-03-26,637.0,654.0,174.0,11.0,654.0
QLD,2023-03-27,632.0,517.0,170.0,2.0,517.0
NSW,2023-03-27,1223.0,1331.0,878.0,17.0,1331.0
VIC,2023-03-27,902.0,674.0,179.0,11.0,674.0
WA,2023-03-27,587.0,490.0,65.0,1.0,490.0
SA,2023-03-27,698.0,439.0,78.0,5.0,439.0
ACT,2023-03-27,74.0,69.0,16.0,1.0,69.0
AUS,2023-03-27,4281.0,3656.0,,,
NT,2023-03-27,37.0,25.0,8.0,0.0,25.0
TAS,2023-03-27,128.0,112.0,32.0,0.0,112.0
QLD,2023-03-28,665.0,530.0,171.0,2.0,530.0
WA,2023-03-28,579.0,500.0,69.0,1.0,500.0
SA,2023-03-28,544.0,445.0,82.0,5.0,445.0
ACT,2023-03-28,94.0,69.0,17.0,1.0,69.0
AUS,2023-03-28,4756.0,3757.0,,,
TAS,2023-03-28,131.0,112.0,34.0,0.0,112.0
NSW,2023-03-28,1604.0,1347.0,881.0,17.0,1347.0
VIC,2023-03-28,1100.0,727.0,179.0,10.0,727.0
NT,2023-03-28,39.0,28.0,9.0,0.0,28.0
NT,2023-03-29,33.0,30.0,10.0,0.0,30.0
SA,2023-03-29,474.0,452.0,83.0,5.0,452.0
WA,2023-03-29,524.0,507.0,73.0,2.0,507.0
QLD,2023-03-29,665.0,547.0,174.0,2.0,547.0
ACT,2023-03-29,108.0,75.0,17.0,1.0,75.0
TAS,2023-03-29,131.0,112.0,36.0,0.0,112.0
VIC,2023-03-29,844.0,746.0,180.0,10.0,746.0
AUS,2023-03-29,4309.0,3833.0,,,
NSW,2023-03-29,1530.0,1364.0,884.0,17.0,1364.0
ACT,2023-03-30,80.0,75.0,18.0,1.0,75.0
WA,2023-03-30,442.0,463.0,78.0,2.0,463.0
QLD,2023-03-30,652.0,565.0,179.0,2.0,565.0
NT,2023-03-30,41.0,33.0,13.0,0.0,33.0
AUS,2023-03-30,4146.0,3853.0,,,
VIC,2023-03-30,800.0,765.0,180.0,10.0,765.0
SA,2023-03-30,461.0,454.0,86.0,4.0,454.0
NSW,2023-03-30,1547.0,1384.0,887.0,18.0,1384.0
TAS,2023-03-30,123.0,114.0,36.0,0.0,114.0
NSW,2023-03-31,1339.0,1384.0,891.0,19.0,1384.0
ACT,2023-03-31,72.0,76.0,19.0,1.0,76.0
SA,2023-03-31,454.0,463.0,86.0,4.0,463.0
WA,2023-03-31,412.0,464.0,84.0,2.0,464.0
QLD,2023-03-31,638.0,584.0,186.0,2.0,584.0
NT,2023-03-31,30.0,32.0,15.0,0.0,32.0
VIC,2023-03-31,750.0,789.0,184.0,10.0,789.0
AUS,2023-03-31,3846.0,3912.0,,,
TAS,2023-03-31,151.0,120.0,37.0,0.0,120.0
ACT,2023-04-01,67.0,77.0,20.0,0.0,77.0
SA,2023-04-01,374.0,479.0,87.0,4.0,479.0
VIC,2023-04-01,563.0,799.0,185.0,10.0,799.0
AUS,2023-04-01,3291.0,3972.0,,,
NSW,2023-04-01,1165.0,1376.0,891.0,19.0,1376.0
WA,2023-04-01,392.0,473.0,87.0,2.0,473.0
NT,2023-04-01,23.0,32.0,16.0,1.0,32.0
TAS,2023-04-01,77.0,117.0,38.0,0.0,117.0
QLD,2023-04-01,630.0,619.0,191.0,3.0,619.0
NT,2023-04-02,24.0,32.0,17.0,1.0,32.0
NSW,2023-04-02,1165.0,1368.0,891.0,19.0,1368.0
TAS,2023-04-02,112.0,122.0,37.0,0.0,122.0
AUS,2023-04-02,3292.0,3989.0,,,
VIC,2023-04-02,725.0,812.0,183.0,9.0,812.0
QLD,2023-04-02,407.0,613.0,196.0,4.0,613.0
SA,2023-04-02,357.0,480.0,85.0,3.0,480.0
ACT,2023-04-02,63.0,80.0,21.0,0.0,80.0
WA,2023-04-02,439.0,482.0,89.0,2.0,482.0
AUS,2023-04-03,4102.0,3963.0,,,
NSW,2023-04-03,1167.0,1360.0,901.0,18.0,1360.0
ACT,2023-04-03,99.0,83.0,22.0,0.0,83.0
NT,2023-04-03,38.0,33.0,18.0,1.0,33.0
VIC,2023-04-03,1063.0,835.0,183.0,9.0,835.0
QLD,2023-04-03,426.0,583.0,203.0,4.0,583.0
SA,2023-04-03,530.0,456.0,83.0,3.0,456.0
WA,2023-04-03,603.0,484.0,95.0,2.0,484.0
TAS,2023-04-03,176.0,129.0,38.0,0.0,129.0
SA,2023-04-04,436.0,441.0,82.0,3.0,441.0
ACT,2023-04-04,86.0,82.0,25.0,1.0,82.0
AUS,2023-04-04,4772.0,3965.0,,,
NT,2023-04-04,31.0,31.0,18.0,1.0,31.0
VIC,2023-04-04,906.0,807.0,185.0,9.0,807.0
QLD,2023-04-04,672.0,584.0,212.0,5.0,584.0
